latency,FF,LUT,solution
545,1701,2148,sol_1_0_2_1_1_2_2_1_0_1_1_
578,1469,1742,sol_2_1_2_2_2_1_2_2_0_0_0_
236,2281,2870,sol_4_1_2_1_1_2_1_2_0_0_1_
213,2077,2672,sol_4_0_2_1_2_2_1_1_0_1_0_
194,2424,3005,sol_2_1_2_2_1_2_1_2_0_1_2_
194,2214,2786,sol_1_1_1_2_2_1_2_1_0_1_2_
576,4231,6408,sol_16_1_2_2_2_2_1_2_0_0_0_
225,1750,2194,sol_2_0_2_2_1_1_1_1_0_1_1_
407,3566,5087,sol_8_0_2_1_1_1_2_2_0_1_0_
194,2577,3191,sol_2_1_2_2_1_2_2_2_0_1_2_
195,1561,1924,sol_1_1_1_2_1_1_1_1_0_1_0_
578,2674,3831,sol_8_1_1_2_2_1_2_2_0_0_0_
211,2801,3787,sol_8_0_1_1_1_1_1_1_0_1_0_
59,3516,4626,sol_16_1_2_2_1_1_1_1_0_0_0_
313,1893,2316,sol_2_0_2_1_2_2_1_2_0_1_0_
194,2353,2941,sol_2_1_1_2_2_2_2_1_0_1_2_
195,2894,3879,sol_8_1_1_2_1_2_1_1_0_0_1_
235,4775,6126,sol_16_0_1_2_1_1_2_2_0_0_1_
61,4260,5439,sol_16_0_2_1_1_2_2_1_0_1_1_
209,4488,5947,sol_16_0_1_2_2_2_2_1_0_1_1_
195,2797,3792,sol_8_1_2_1_2_2_1_1_0_1_0_
267,3022,3989,sol_8_0_1_2_2_1_1_2_0_1_0_
545,2395,2971,sol_1_0_2_2_1_1_2_2_0_1_2_
384,4661,6380,sol_16_0_1_2_2_2_2_2_0_1_1_
236,1700,2066,sol_1_1_1_1_2_1_2_1_0_0_1_
269,2241,2854,sol_4_0_2_2_2_2_1_2_0_1_0_
236,1842,2190,sol_1_1_2_2_1_1_2_2_0_0_1_
578,2594,3767,sol_8_1_2_2_1_1_1_2_0_0_0_
213,2077,2672,sol_4_0_1_1_1_1_1_1_0_1_0_
61,4260,5439,sol_16_0_2_2_1_1_2_1_0_1_1_
247,2933,3885,sol_8_0_1_1_2_2_2_1_0_1_0_
236,2277,2830,sol_4_1_2_2_2_1_1_2_0_0_1_
236,1896,2307,sol_2_1_1_1_1_2_1_2_0_0_1_
195,2509,3060,sol_1_1_2_1_2_2_2_2_0_1_2_
236,1700,2066,sol_1_1_2_2_2_2_2_1_0_0_1_
393,1950,2395,sol_2_0_1_1_2_1_1_2_0_1_1_
545,2249,2847,sol_1_0_1_1_2_2_2_1_0_1_2_
269,2229,2833,sol_4_0_2_2_2_2_2_1_0_0_1_
578,1765,2379,sol_4_1_2_2_1_2_1_2_0_0_0_
297,2548,3136,sol_2_0_2_2_2_1_2_2_0_1_2_
217,2660,3408,sol_4_0_1_1_1_2_1_1_0_1_2_
213,2900,3882,sol_8_0_2_1_1_1_1_1_0_1_1_
576,4231,6408,sol_16_1_2_1_2_2_1_2_0_0_0_
384,4725,6436,sol_16_0_2_1_1_1_2_2_0_1_1_
241,1010,1218,sol_1_0_1_2_1_2_1_1_0_0_0_
391,3982,5686,sol_8_0_2_1_1_2_2_1_0_1_2_
241,1010,1218,sol_1_0_1_1_1_1_1_1_0_0_0_
379,1159,1348,sol_1_1_1_2_1_1_2_1_0_0_0_
194,2894,3881,sol_8_1_2_1_2_1_1_1_0_1_1_
585,1441,1733,sol_2_0_2_1_2_2_2_2_0_0_0_
581,1762,2370,sol_4_0_1_2_2_2_1_2_0_0_0_
379,2442,3417,sol_8_1_1_2_2_2_2_1_0_0_0_
379,1159,1348,sol_1_1_2_2_1_1_2_1_0_0_0_
59,3516,4626,sol_16_0_2_1_1_1_1_1_0_0_0_
66,4217,5543,sol_16_0_1_2_2_1_1_1_0_0_1_
236,2329,3085,sol_4_1_1_2_1_1_2_1_0_0_1_
545,2395,2970,sol_1_0_1_2_2_1_2_2_0_1_2_
569,2121,2642,sol_2_0_2_1_1_2_2_2_0_1_1_
217,2112,2708,sol_4_0_2_1_2_2_1_1_0_1_1_
609,1931,2289,sol_1_0_1_1_1_2_1_2_0_1_1_
194,1666,2087,sol_1_1_1_2_1_2_2_1_0_1_1_
379,2442,3417,sol_8_1_2_2_2_1_2_1_0_0_0_
217,1182,1410,sol_2_0_1_1_1_2_1_1_0_0_0_
217,1731,2142,sol_2_0_1_2_1_2_1_1_0_1_0_
199,2246,3090,sol_8_0_1_1_1_1_1_1_0_0_0_
199,2892,3873,sol_8_0_2_2_2_1_1_1_0_0_1_
217,1732,2135,sol_2_0_1_1_2_1_1_1_0_0_1_
247,3089,4056,sol_8_0_1_1_1_2_1_2_0_0_1_
578,2594,3767,sol_8_1_1_2_1_1_1_2_0_0_0_
407,3448,5027,sol_8_0_1_1_1_1_2_1_0_1_0_
194,2110,2711,sol_4_1_1_2_1_2_1_1_0_1_1_
384,4661,6380,sol_16_1_1_2_2_2_2_2_0_1_1_
379,1159,1348,sol_1_1_1_2_1_2_2_1_0_0_0_
401,1713,2042,sol_1_0_2_2_1_1_1_2_0_1_1_
236,1842,2189,sol_1_1_1_1_2_1_2_2_0_0_1_
196,1184,1420,sol_2_1_1_2_2_2_1_1_0_0_0_
386,3040,4178,sol_8_1_1_2_1_2_1_2_0_1_1_
387,3058,4153,sol_8_0_2_1_2_1_1_2_0_1_1_
578,1373,1678,sol_2_1_1_1_1_2_1_2_0_0_0_
225,1750,2194,sol_2_0_1_1_1_2_1_1_0_1_1_
213,2077,2672,sol_4_0_1_2_2_1_1_1_0_1_0_
217,2112,2708,sol_4_0_2_1_1_2_1_1_0_1_1_
234,4446,5844,sol_16_0_1_1_2_2_1_2_0_1_0_
236,1914,2196,sol_1_1_2_2_2_1_2_2_0_1_0_
235,4672,6095,sol_16_0_1_1_2_2_1_2_0_0_1_
225,1558,1915,sol_1_0_2_2_1_2_1_1_0_1_0_
236,3154,4502,sol_8_1_2_2_1_1_2_1_0_1_0_
194,3829,5230,sol_8_1_2_2_1_1_2_2_0_1_2_
241,1560,1913,sol_1_0_1_1_2_1_1_1_0_0_1_
217,2112,2708,sol_4_0_2_2_2_1_1_1_0_1_1_
217,1731,2142,sol_2_0_1_1_2_1_1_1_0_1_0_
576,4334,6439,sol_16_0_1_1_2_2_2_2_0_0_0_
196,1012,1221,sol_1_1_2_1_2_1_1_1_0_0_0_
578,1518,1914,sol_2_1_2_2_1_2_2_2_0_0_0_
236,3080,4082,sol_8_1_1_1_1_2_1_2_0_0_1_
401,1712,2041,sol_1_0_2_1_2_1_1_2_0_0_1_
195,2110,2713,sol_4_1_2_1_1_2_1_1_0_0_1_
217,1731,2142,sol_2_0_2_2_1_2_1_1_0_1_0_
58,5012,6209,sol_16_1_1_2_2_2_1_2_0_1_2_
384,4670,6449,sol_16_0_2_2_2_2_1_2_0_1_1_
235,4672,6095,sol_16_0_2_1_2_2_1_2_0_0_1_
66,4217,5543,sol_16_0_2_1_1_1_1_1_0_0_1_
195,2511,3061,sol_1_1_2_2_1_2_2_2_0_1_2_
578,1426,1657,sol_1_1_1_2_1_2_2_2_0_0_0_
66,4217,5543,sol_16_1_1_1_2_2_1_1_0_0_1_
61,4260,5439,sol_16_1_1_1_1_1_2_1_0_1_1_
58,5012,6209,sol_16_1_2_1_1_2_1_2_0_1_2_
236,2240,2821,sol_4_1_2_1_1_2_1_2_0_1_0_
236,3154,4502,sol_8_1_2_2_1_2_2_1_0_1_0_
236,1987,2360,sol_2_1_2_1_1_1_2_1_0_1_0_
209,5242,6709,sol_16_1_1_2_2_2_2_2_0_1_2_
194,3171,4463,sol_8_1_1_2_1_2_2_1_0_1_1_
545,1700,2116,sol_1_0_1_1_1_2_2_1_0_0_1_
59,3516,4626,sol_16_1_1_1_2_1_1_1_0_0_0_
194,2658,3411,sol_4_1_1_1_1_2_1_1_0_1_2_
196,1012,1221,sol_1_1_2_1_1_2_1_1_0_0_0_
313,1902,2337,sol_2_0_2_2_2_2_1_2_0_0_1_
61,5014,6201,sol_16_0_1_1_1_1_2_2_0_1_2_
234,4446,5844,sol_16_1_2_2_1_1_1_2_0_1_0_
225,1560,1910,sol_1_0_2_2_2_2_1_1_0_1_1_
578,2874,4421,sol_8_1_1_1_1_1_2_2_0_0_0_
59,3516,4626,sol_16_0_2_1_2_2_1_1_0_0_0_
196,1528,1981,sol_4_1_1_1_2_2_1_1_0_0_0_
234,4343,5813,sol_16_1_2_1_1_2_2_1_0_1_0_
199,2892,3873,sol_8_0_1_2_1_2_1_1_0_0_1_
194,2252,2742,sol_1_1_1_1_1_1_1_2_0_1_2_
235,4569,6064,sol_16_0_1_2_1_2_2_1_0_0_1_
61,5014,6201,sol_16_0_1_2_1_1_2_2_0_1_2_
199,2892,3873,sol_8_0_1_1_2_1_1_1_0_0_1_
209,5242,6709,sol_16_0_1_2_2_1_2_2_0_1_2_
58,4806,6147,sol_16_0_1_2_1_1_1_1_0_1_2_
194,2988,3945,sol_8_1_1_1_2_1_2_1_0_1_1_
236,1700,2067,sol_1_1_2_2_1_2_2_1_0_0_1_
581,1762,2370,sol_4_0_2_1_2_2_1_2_0_0_0_
209,5242,6709,sol_16_1_2_1_2_2_2_2_0_1_2_
236,1987,2360,sol_2_1_2_1_1_2_2_1_0_1_0_
407,2899,4326,sol_8_0_1_1_1_2_2_1_0_0_0_
576,4334,6439,sol_16_1_1_2_1_1_2_2_0_0_0_
236,3147,4503,sol_8_1_1_1_1_1_2_1_0_0_1_
225,1750,2194,sol_2_0_1_1_1_1_1_1_0_1_1_
565,2675,3506,sol_4_0_1_2_1_2_2_2_0_1_1_
394,3946,5680,sol_16_1_2_2_2_1_2_1_0_0_0_
578,2635,3885,sol_8_1_2_2_2_2_2_2_0_0_0_
194,3542,4608,sol_8_1_1_2_2_1_1_2_0_1_2_
194,2424,3005,sol_2_1_2_2_2_2_1_2_0_1_2_
393,1897,2359,sol_2_0_1_2_1_2_1_2_0_1_1_
194,1887,2363,sol_2_1_2_1_1_1_2_1_0_1_1_
213,2900,3882,sol_8_0_2_2_2_2_1_1_0_1_1_
407,2899,4326,sol_8_0_1_2_1_1_2_1_0_0_0_
379,1159,1347,sol_1_1_2_1_2_2_2_1_0_0_0_
234,4549,5875,sol_16_0_1_2_2_1_2_2_0_1_0_
217,2660,3408,sol_4_0_2_2_1_2_1_1_0_1_2_
386,3038,4140,sol_8_1_2_1_1_1_1_2_0_1_1_
393,1963,2353,sol_2_0_2_2_1_1_1_2_0_1_0_
194,2577,3177,sol_2_1_1_2_1_1_2_2_0_1_2_
391,3551,5044,sol_8_0_1_1_1_1_2_2_0_0_1_
236,2047,2346,sol_2_1_2_1_2_1_2_2_0_1_0_
225,1558,1915,sol_1_0_1_1_2_2_1_1_0_1_0_
235,4672,6095,sol_16_1_2_2_1_2_1_2_0_0_1_
211,2801,3787,sol_8_0_2_2_1_1_1_1_0_1_0_
205,1526,1974,sol_4_0_2_1_2_2_1_1_0_0_0_
386,2061,2519,sol_2_1_1_2_1_1_2_2_0_1_1_
234,4446,5844,sol_16_0_1_1_2_1_1_2_0_1_0_
386,2527,3218,sol_4_1_2_2_1_1_2_2_0_1_1_
384,4670,6449,sol_16_0_2_2_1_1_1_2_0_1_1_
236,2277,2830,sol_4_1_1_2_1_1_1_2_0_0_1_
194,2871,3603,sol_4_1_2_2_2_2_2_2_0_1_2_
236,1772,2073,sol_1_1_2_1_2_2_2_1_0_1_0_
561,1847,2246,sol_1_0_1_1_1_1_2_2_0_1_0_
61,4808,6139,sol_16_0_1_2_1_1_2_1_0_1_2_
429,1671,2176,sol_4_0_1_1_2_1_2_1_0_0_0_
61,5014,6201,sol_16_1_2_2_1_1_2_2_0_1_2_
413,2481,3283,sol_4_0_1_1_1_2_2_1_0_1_1_
234,4549,5875,sol_16_1_1_1_2_2_2_2_0_1_0_
407,3566,5087,sol_8_0_1_1_1_1_2_2_0_1_0_
379,1159,1348,sol_1_1_1_1_1_2_2_1_0_0_0_
194,1666,2086,sol_1_1_1_2_2_1_2_1_0_1_1_
194,2204,2775,sol_4_1_2_1_2_2_2_1_0_1_1_
195,1561,1924,sol_1_1_2_1_2_2_1_1_0_1_0_
585,1370,1669,sol_2_0_1_2_2_2_1_2_0_0_0_
585,1370,1669,sol_2_0_1_1_1_2_1_2_0_0_0_
235,4672,6095,sol_16_0_2_2_2_1_1_2_0_0_1_
576,4334,6439,sol_16_0_2_1_2_1_2_2_0_0_0_
199,2892,3873,sol_8_0_2_1_1_2_1_1_0_0_1_
576,4231,6408,sol_16_1_1_1_2_1_1_2_0_0_0_
217,2112,2708,sol_4_0_1_2_1_2_1_1_0_1_1_
473,2021,2478,sol_2_0_1_1_2_1_2_2_0_0_1_
413,2614,3409,sol_4_0_2_2_1_1_2_2_0_0_1_
578,1177,1399,sol_1_1_2_2_2_1_1_2_0_0_0_
585,1574,1941,sol_2_0_1_1_1_2_2_2_0_0_0_
194,2356,2910,sol_1_1_2_2_1_1_2_2_0_1_2_
195,2509,3060,sol_1_1_1_2_2_2_2_2_0_1_2_
576,4334,6439,sol_16_0_2_1_1_2_2_2_0_0_0_
579,2598,3812,sol_8_0_2_1_2_2_1_2_0_0_0_
473,1963,2497,sol_2_0_1_2_1_2_2_1_0_1_0_
384,4661,6380,sol_16_1_2_1_2_2_2_2_0_1_1_
473,1966,2414,sol_2_0_2_1_1_1_1_2_0_0_1_
59,3516,4626,sol_16_1_1_1_2_2_1_1_0_0_0_
209,5036,6647,sol_16_1_1_1_2_2_2_1_0_1_2_
234,4549,5875,sol_16_1_2_2_1_1_2_2_0_1_0_
387,3087,4231,sol_8_0_1_2_2_2_2_2_0_1_1_
236,3057,3993,sol_8_1_1_1_2_1_1_2_0_0_1_
194,1666,2086,sol_1_1_1_2_2_2_2_1_0_1_1_
236,2281,2870,sol_4_1_2_1_2_2_1_2_0_0_1_
194,2658,3411,sol_4_1_2_2_1_2_1_1_0_1_2_
217,2749,3472,sol_4_0_2_2_2_2_2_1_0_1_2_
58,4258,5447,sol_16_0_1_2_2_2_1_1_0_1_1_
225,1750,2194,sol_2_0_1_2_1_2_1_1_0_1_1_
236,3249,4563,sol_8_1_1_1_1_1_2_2_0_0_1_
234,4549,5875,sol_16_1_1_2_1_1_2_2_0_1_0_
195,1562,1915,sol_1_1_1_1_1_1_1_1_0_0_1_
194,3442,4581,sol_8_1_1_2_2_2_1_1_0_1_2_
247,2960,3949,sol_8_0_2_1_1_2_1_2_0_1_0_
581,1823,2376,sol_4_0_1_2_1_1_1_2_0_0_0_
194,2800,3539,sol_4_1_2_2_2_2_1_2_0_1_2_
247,3038,3992,sol_8_0_2_1_2_2_2_1_0_0_1_
393,1897,2359,sol_2_0_1_1_1_2_1_2_0_1_1_
236,1825,2243,sol_2_1_1_1_2_1_2_1_0_0_1_
213,3557,4646,sol_8_0_2_1_2_1_2_1_0_1_2_
209,5242,6709,sol_16_1_2_1_2_1_2_2_0_1_2_
625,1495,1743,sol_1_0_2_1_2_2_2_2_0_0_0_
217,1182,1410,sol_2_0_2_1_2_2_1_1_0_0_0_
625,1932,2292,sol_1_0_2_1_1_2_1_2_0_0_1_
195,2077,2681,sol_4_1_2_2_2_1_1_1_0_1_0_
225,1558,1915,sol_1_0_1_2_1_1_1_1_0_1_0_
195,1734,2145,sol_2_1_1_1_1_2_1_1_0_0_1_
313,1902,2337,sol_2_0_1_1_2_2_1_2_0_0_1_
225,2108,2610,sol_1_0_2_2_1_2_1_1_0_1_2_
457,2106,2613,sol_2_0_2_1_1_2_2_2_0_0_1_
66,4217,5543,sol_16_0_2_2_1_2_1_1_0_0_1_
269,2229,2833,sol_4_0_1_1_2_1_2_1_0_0_1_
236,1700,2067,sol_1_1_2_1_1_1_2_1_0_0_1_
545,2249,2847,sol_1_0_1_2_2_1_2_1_0_1_2_
576,4334,6439,sol_16_1_1_1_2_1_2_2_0_0_0_
213,3557,4646,sol_8_0_1_2_2_1_2_1_0_1_2_
545,1700,2115,sol_1_0_2_2_2_2_2_1_0_0_1_
234,4549,5875,sol_16_0_2_1_1_2_2_2_0_1_0_
236,3154,4502,sol_8_1_2_1_1_2_2_1_0_1_0_
313,1831,2273,sol_2_0_1_1_2_2_2_1_0_0_1_
578,1426,1657,sol_1_1_2_2_1_2_2_2_0_0_0_
394,3946,5680,sol_16_0_2_1_2_1_2_1_0_0_0_
213,3448,4582,sol_8_0_2_2_2_2_1_1_0_1_2_
236,3147,4503,sol_8_1_1_2_1_1_2_1_0_0_1_
393,1950,2395,sol_2_0_1_2_1_1_1_2_0_1_1_
225,2250,2733,sol_1_0_2_2_1_1_1_2_0_1_2_
578,2913,4489,sol_8_1_2_2_1_2_2_2_0_0_0_
578,2874,4421,sol_8_1_2_2_1_1_2_2_0_0_0_
213,2077,2672,sol_4_0_2_2_1_1_1_1_0_1_0_
457,2509,3187,sol_2_0_2_2_1_2_2_1_0_1_2_
386,1973,2369,sol_1_1_1_2_1_2_2_2_0_1_1_
457,2509,3187,sol_2_0_2_1_1_1_2_1_0_1_2_
625,1932,2292,sol_1_0_1_2_1_2_1_2_0_0_1_
194,2110,2619,sol_1_1_2_2_2_1_1_1_0_1_2_
578,1836,2443,sol_4_1_2_2_2_2_2_2_0_0_0_
213,3009,3946,sol_8_0_1_1_2_1_2_1_0_1_1_
297,2485,3072,sol_2_0_1_2_1_1_1_2_0_1_2_
579,2632,3876,sol_8_0_2_2_2_2_2_2_0_0_0_
578,1426,1657,sol_1_1_2_1_1_2_2_2_0_0_0_
205,2108,2705,sol_4_0_1_1_1_1_1_1_0_0_1_
236,2927,3891,sol_8_1_1_1_2_1_2_1_0_1_0_
225,1821,2258,sol_2_0_2_2_2_1_2_1_0_1_1_
58,4806,6147,sol_16_0_2_1_1_1_1_1_0_1_2_
545,2395,2970,sol_1_0_2_2_2_1_2_2_0_1_2_
195,1562,1915,sol_1_1_2_2_2_2_1_1_0_0_1_
58,4806,6147,sol_16_0_1_2_2_2_1_1_0_1_2_
386,3040,4178,sol_8_1_1_1_2_2_1_2_0_1_1_
236,1825,2243,sol_2_1_1_2_2_1_2_1_0_0_1_
235,4775,6126,sol_16_1_2_1_1_2_2_2_0_0_1_
194,2353,2941,sol_2_1_2_2_2_2_2_1_0_1_2_
209,5242,6709,sol_16_1_1_1_2_2_2_2_0_1_2_
195,1733,2152,sol_2_1_2_1_1_1_1_1_0_1_0_
195,1734,2145,sol_2_1_1_2_1_2_1_1_0_0_1_
473,1285,1556,sol_2_0_1_2_2_1_2_1_0_0_0_
236,1915,2361,sol_2_1_2_1_1_1_2_1_0_0_1_
195,1734,2145,sol_2_1_1_2_2_1_1_1_0_0_1_
625,2594,3210,sol_1_0_2_2_2_2_2_2_0_1_2_
194,2872,3561,sol_4_1_2_2_2_1_2_2_0_1_2_
58,5012,6209,sol_16_1_2_2_2_2_1_2_0_1_2_
585,1441,1733,sol_2_0_2_2_2_2_2_2_0_0_0_
213,2077,2672,sol_4_0_1_2_1_1_1_1_0_1_0_
236,2228,2806,sol_4_1_2_2_2_2_2_1_0_0_1_
58,4258,5447,sol_16_1_2_1_1_1_1_1_0_1_1_
194,2424,3005,sol_2_1_2_1_2_2_1_2_0_1_2_
236,3056,3964,sol_8_1_2_2_2_1_2_2_0_1_0_
196,1184,1420,sol_2_1_1_1_1_1_1_1_0_0_0_
209,5036,6647,sol_16_0_2_1_2_1_2_1_0_1_2_
578,2874,4421,sol_8_1_2_1_1_1_2_2_0_0_0_
236,2219,2757,sol_4_1_1_2_2_1_2_1_0_1_0_
194,2435,3063,sol_2_1_2_1_1_1_2_1_0_1_2_
61,4260,5439,sol_16_1_2_1_1_1_2_1_0_1_1_
391,3551,5044,sol_8_0_2_1_1_1_2_2_0_0_1_
58,4806,6147,sol_16_0_2_1_2_2_1_1_0_1_2_
577,1849,2269,sol_1_0_2_2_2_1_2_2_0_1_1_
578,1790,2361,sol_4_1_2_2_1_1_1_2_0_0_0_
58,5012,6209,sol_16_1_2_2_1_2_1_2_0_1_2_
394,3946,5680,sol_16_1_1_2_2_1_2_1_0_0_0_
195,1734,2145,sol_2_1_2_2_2_2_1_1_0_0_1_
384,4725,6436,sol_16_1_2_2_1_2_2_2_0_1_1_
58,4806,6147,sol_16_1_1_2_1_1_1_1_0_1_2_
58,4806,6147,sol_16_0_2_2_2_2_1_1_0_1_2_
386,1925,2387,sol_2_1_2_2_2_1_1_2_0_1_1_
579,2598,3812,sol_8_0_1_2_1_2_1_2_0_0_0_
225,2250,2733,sol_1_0_1_1_1_1_1_2_0_1_2_
393,2018,2417,sol_2_0_1_2_2_1_2_2_0_1_0_
194,2801,3497,sol_4_1_1_1_1_1_1_2_0_1_2_
58,5012,6209,sol_16_0_2_1_2_1_1_2_0_1_2_
195,2110,2713,sol_4_1_1_1_2_2_1_1_0_0_1_
625,1932,2292,sol_1_0_1_1_2_2_1_2_0_0_1_
194,3019,3839,sol_4_1_2_1_1_1_2_2_0_1_2_
391,3433,4984,sol_8_0_2_1_1_2_2_1_0_0_1_
194,2457,3021,sol_2_1_1_2_2_1_1_2_0_1_2_
241,1560,1913,sol_1_0_2_1_1_2_1_1_0_0_1_
236,2047,2346,sol_2_1_1_2_2_1_2_2_0_1_0_
58,5012,6209,sol_16_1_1_1_1_1_1_2_0_1_2_
386,1828,2215,sol_1_1_2_2_2_1_2_2_0_1_1_
247,3038,3992,sol_8_0_1_1_2_1_2_1_0_0_1_
194,2214,2787,sol_1_1_1_2_1_1_2_1_0_1_2_
585,1370,1669,sol_2_0_2_1_2_2_1_2_0_0_0_
194,3171,4463,sol_8_1_2_2_1_1_2_1_0_1_1_
386,1925,2387,sol_2_1_1_1_1_1_1_2_0_1_1_
413,2480,3313,sol_4_0_1_2_1_2_2_1_0_0_1_
234,4343,5813,sol_16_0_1_2_2_1_2_1_0_1_0_
194,2204,2775,sol_4_1_1_1_2_2_2_1_0_1_1_
